a,b,c,d,e,f,g,h,x,y,calls
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075447226,  -0.003927209371335,   28.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075667044,  -0.003928777706994,  133.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078399958,  -0.003922728452353,    8.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077759734,  -0.003928322181808,   19.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078148518,  -0.003925225050977,   22.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078331856,  -0.003923442786818,   19.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075431998,  -0.003927089167652,  121.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077567438,  -0.003929509551121,  122.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077864219,  -0.003927581234785,  116.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077278918,  -0.003930860888240,  117.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076270789,  -0.003931488614164,  103.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077536713,  -0.003929678058106,    2.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076509652,  -0.003931919447766,   26.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075861184,  -0.003929904062386,   25.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077220618,  -0.003931071022390,  120.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077672807,  -0.003928887258543,   16.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078221003,  -0.003924544983847,   23.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077248372,  -0.003930973631384,   22.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077481004,  -0.003929968645153,   28.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075613803,  -0.003928426452352,   18.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075094338,  -0.003924037529694,  177.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075544519,  -0.003927941991574,   13.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075357986,  -0.003926483570231,  112.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078024142,  -0.003926316940294,   13.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075310978,  -0.003926080508377,   12.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076525985,  -0.003931935693580,   25.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076550508,  -0.003931956916991,  120.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078351175,  -0.003923243026134,   27.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.074967822,  -0.003922703143931,   19.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078008461,  -0.003926447862428,  116.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075728151,  -0.003929158357330,   22.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075451363,  -0.003927241775545,   20.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075676047,  -0.003928835298273,   18.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075015470,  -0.003923217949216,   21.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076847537,  -0.003931912460378,  120.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076913308,  -0.003931827480875,   17.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078250763,  -0.003924256458732,   24.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076951170,  -0.003931766239665,    7.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078355723,  -0.003923195661150,   21.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078454268,  -0.003922138517958,  225.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078331110,  -0.003923450451231,   34.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076458326,  -0.003931857397405,   25.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075348845,  -0.003926406311127,   26.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077841802,  -0.003927745880164,   20.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078198317,  -0.003924761280581,   19.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078217839,  -0.003924575342422,   21.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075408725,  -0.003926902562886,   23.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076847151,  -0.003931912878964,   20.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075795232,  -0.003929548578990,   17.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077084935,  -0.003931477895155,   21.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075673340,  -0.003928818037269,   18.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076465445,  -0.003931867001115,   13.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076094186,  -0.003930936816145,   20.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077127860,  -0.003931361618527,   18.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.075225401,  -0.003925309928401,  227.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076469591,  -0.003931872445680,    9.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076531397,  -0.003931940705036,  115.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077610019,  -0.003929266353108,    5.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076385258,  -0.003931740259867,   17.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076657838,  -0.003932005072708,  110.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076311122,  -0.003931586782108,   22.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077636856,  -0.003929107304785,   14.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.077666548,  -0.003928926144967,  111.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078171744,  -0.003925010643923,   14.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.078236933,  -0.003924391214190,   20.0
 30.00,  0.50,  0.70,  0.90,  0.10,  0.30,  0.50,  0.70,.076329687,  -0.003931628492892,   17.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077002706,  -0.003931668426885,   32.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078044237,  -0.003926146954344,   26.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075942537,  -0.003930304125739,  264.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077101938,  -0.003931433215149,   38.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076805296,  -0.003931952695783,   13.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075848148,  -0.003929836011126,   31.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076149233,  -0.003931130135524,  276.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076066448,  -0.003930832075106,  262.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078171200,  -0.003925015702849,   36.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077647713,  -0.003929041697751,   28.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076556219,  -0.003931961313616,    4.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076340466,  -0.003931651704313,   40.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077396554,  -0.003930372403835,   36.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076376247,  -0.003931723469137,   42.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076333349,  -0.003931636460911,   32.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076626864,  -0.003931998646393,   21.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078290908,  -0.003923858673341,   44.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075285361,  -0.003925854820355,   34.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078456252,  -0.003922116624850,   30.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076675202,  -0.003932006026230,  239.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075622386,  -0.003928484309099,   32.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075140452,  -0.003924497960095,   25.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077276725,  -0.003930869177729,   46.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078261729,  -0.003924148773956,   22.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075572382,  -0.003928140541188,   27.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075977709,  -0.003930463964671,   36.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075437353,  -0.003927131607705,   33.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077624306,  -0.003929182238734,   28.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077094782,  -0.003931452239257,   18.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076132649,  -0.003931073928659,   23.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078443642,  -0.003922255356752,   33.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078186084,  -0.003924876617158,   43.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076873745,  -0.003931881856331,   23.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078444894,  -0.003922241625481,   24.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075422942,  -0.003927016974590,   34.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078249750,  -0.003924266365635,   30.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076962089,  -0.003931746906970,   14.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075349454,  -0.003926411475424,   35.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078425120,  -0.003922457362955,   25.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076766787,  -0.003931979591937,   26.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077697649,  -0.003928730536718,   31.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077557662,  -0.003929563801601,   23.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075800862,  -0.003929580017937,   12.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076749609,  -0.003931988578137,   21.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.074960112,  -0.003922618455686,   37.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078411618,  -0.003922603316087,   12.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075307844,  -0.003926053122287,   41.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075666739,  -0.003928775744229,   18.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077769568,  -0.003928255321340,   40.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076200798,  -0.003931293696476,   41.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076896679,  -0.003931851533532,   18.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075710873,  -0.003929053164428,   35.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077990163,  -0.003926598719801,   11.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075279023,  -0.003925798329699,   13.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078000932,  -0.003926510187387,   36.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076813013,  -0.003931946183659,  196.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076128109,  -0.003931058236097,   28.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077544657,  -0.003929635052278,   36.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077771270,  -0.003928243682815,   32.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077956025,  -0.003926874681735,   21.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075219194,  -0.003925252192922,  226.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076453765,  -0.003931851076375,   16.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075638057,  -0.003928588726320,   37.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076839775,  -0.003931920695264,   31.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078096830,  -0.003925690335715,   26.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076431975,  -0.003931819056647,   22.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075083058,  -0.003923922793201,   25.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077078148,  -0.003931495224268,   29.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075212235,  -0.003925187162372,   50.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077403231,  -0.003930342094833,   20.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077910360,  -0.003927232610468,   27.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076032272,  -0.003930696266702,   22.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077639477,  -0.003929091530854,   24.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077530829,  -0.003929709660097,   29.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077112461,  -0.003931404657341,   32.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077486885,  -0.003929938877315,   18.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075331824,  -0.003926261015016,   26.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078105665,  -0.003925611970468,   18.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075477789,  -0.003927446103165,   27.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077227240,  -0.003931048222855,   19.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077842840,  -0.003927738325799,   38.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077624636,  -0.003929180279448,  202.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.074980549,  -0.003922842100383,   29.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075483023,  -0.003927486040554,   25.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077433632,  -0.003930200593465,   37.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077508478,  -0.003929827744762,  275.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078226780,  -0.003924489396946,  217.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076613943,  -0.003931994174827,   21.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077779459,  -0.003928187464136,   41.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077173815,  -0.003931224368414,   39.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076841491,  -0.003931918908043,   22.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077096617,  -0.003931447393134,   21.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.077874652,  -0.003927503555939,   53.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075258099,  -0.003925609972616,   39.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.078364894,  -0.003923099775187,   26.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076083678,  -0.003930897714425,   19.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076894314,  -0.003931854814475,   34.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075906465,  -0.003930131969319,   36.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.076122098,  -0.003931037254051,   26.0
 90.00,  0.30,  0.70,  0.70,  0.10,  0.50,  0.90,  0.30,.075990369,  -0.003930519560110,   36.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075107904,  -0.003924174422221,   20.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.078177893,  -0.003924953320514,   16.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.077667385,  -0.003928920956497,   21.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075480429,  -0.003927466269384,   16.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076254294,  -0.003931445485989,  106.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.077483160,  -0.003929957758711,  101.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075361332,  -0.003926511712492,   14.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.077232270,  -0.003931030719875,   93.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075853830,  -0.003929865805252,   11.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076849641,  -0.003931910163040,   10.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.077779577,  -0.003928186651280,   18.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076381679,  -0.003931733653581,   89.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076083043,  -0.003930895327345,  111.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075966955,  -0.003930415932772,   18.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.077532170,  -0.003929702475199,   26.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076047210,  -0.003930756544881,  201.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.077225023,  -0.003931055884546,   30.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075662033,  -0.003928745425121,   19.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075008299,  -0.003923141423233,  118.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076193224,  -0.003931270733620,   16.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075807037,  -0.003929614259192,   92.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075846461,  -0.003929827125473,   20.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076912940,  -0.003931828032201,   17.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076831201,  -0.003931929352109,   17.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076468745,  -0.003931871343940,   11.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075939682,  -0.003930290807449,   30.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076086257,  -0.003930907376168,   11.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.077525499,  -0.003929738096507,   19.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075611292,  -0.003928409434372,   18.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.077829962,  -0.003927831584430,  100.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076675995,  -0.003932006024344,  270.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.074922243,  -0.003922196820946,    9.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076988275,  -0.003931697496722,   24.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075339349,  -0.003926325485102,   16.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075611643,  -0.003928411813181,   69.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075383429,  -0.003926695760223,   15.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.077904032,  -0.003927281202319,   14.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076473179,  -0.003931877069654,   17.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.078322071,  -0.003923543100297,   14.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076702114,  -0.003932003745123,   18.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.077191577,  -0.003931167783121,   21.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.077798208,  -0.003928057182795,   16.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076399030,  -0.003931764929404,   19.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076659999,  -0.003932005295057,   27.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076616774,  -0.003931995244899,   15.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075996710,  -0.003930547023810,   28.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075492290,  -0.003927556311508,   15.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.078231372,  -0.003924445064113,    1.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076313171,  -0.003931591492335,   13.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075775094,  -0.003929434470776,   23.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076794441,  -0.003931961222038,   13.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075728705,  -0.003929161698370,  187.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076806180,  -0.003931951969135,   21.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.078016641,  -0.003926379750043,   88.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076634513,  -0.003932000796681,   18.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075659633,  -0.003928729902633,   25.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.077222042,  -0.003931066141417,   18.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076306218,  -0.003931575398435,   85.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076580585,  -0.003931977753618,  105.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075662564,  -0.003928748847940,   24.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076199311,  -0.003931289219337,   15.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.077019437,  -0.003931633091943,   19.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.078111742,  -0.003925557783024,    9.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.076133619,  -0.003931077264886,  103.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075668084,  -0.003928784382063,    8.0
 10.00,  0.50,  0.90,  0.90,  0.30,  0.70,  0.10,  0.50,.075191335,  -0.003924989953977,   20.0
