a,b,c,d,e,f,g,h,x,y,calls
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075189492,  -0.003924972430447,  113.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078327307,  -0.003923489494144,   74.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078201726,  -0.003924728985135,  163.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.074974233,  -0.003922773282973,  134.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075053534,  -0.003923618573026,  129.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078421580,  -0.003922495737657,  234.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075132741,  -0.003924421932752,   99.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078009341,  -0.003926440554810,  185.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075261811,  -0.003925643590365,  187.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.077510685,  -0.003929816218857,  149.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075179737,  -0.003924879290258,  198.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075112426,  -0.003924219785779,  131.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078419118,  -0.003922522382313,  231.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075255737,  -0.003925588528226,  173.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075220779,  -0.003925266961523,  164.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075657811,  -0.003928718100141,  133.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078451866,  -0.003922164994073,  122.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.077919030,  -0.003927165639558,   87.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075406613,  -0.003926885452682,  119.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075188457,  -0.003924962571011,  106.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078313381,  -0.003923631693373,  135.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.074972713,  -0.003922756674226,  143.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078394960,  -0.003922781837771,  108.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075235772,  -0.003925405845144,  165.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075013098,  -0.003923192677083,   96.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078094309,  -0.003925712609402,   79.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.074984117,  -0.003922880872064,  104.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075477331,  -0.003927442598705,  160.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078363992,  -0.003923109227193,   76.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.074978272,  -0.003922817317281,  213.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078070478,  -0.003925921245350,  140.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078004141,  -0.003926483667757,  154.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075123367,  -0.003924328993953,  113.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.074981511,  -0.003922852570305,  112.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078443103,  -0.003922261268153,  173.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075134422,  -0.003924438540483,  130.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078339959,  -0.003923359276417,  125.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078105799,  -0.003925610773288,  145.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078164041,  -0.003925082113428,  153.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078336480,  -0.003923395184340,  135.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.077916422,  -0.003927185835568,  105.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078393869,  -0.003922793467084,  160.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075448958,  -0.003927222949029,  137.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078382529,  -0.003922913965414,  190.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075201274,  -0.003925084092744,  150.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075036197,  -0.003923437272861,  143.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078376542,  -0.003922977259840,   87.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078003216,  -0.003926491311840,   91.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075193475,  -0.003925010276542,  131.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075843489,  -0.003929811423607,  103.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078303799,  -0.003923728852093,  181.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.075288680,  -0.003925884301769,  170.0
 90.00,  0.10,  0.90,  0.50,  0.90,  0.50,  0.10,  0.90,.078161432,  -0.003925106241393,  181.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075610291,  -0.003928402636968,   34.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076383973,  -0.003931737898398,  283.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076668040,  -0.003932005863484,  286.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078239470,  -0.003924366585075,   49.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078329034,  -0.003923471778827,   15.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078330313,  -0.003923458640197,   16.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076248579,  -0.003931430137940,   18.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075328247,  -0.003926230239424,   14.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077634186,  -0.003929123329401,  296.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078231560,  -0.003924443247369,   49.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076991372,  -0.003931691366923,   74.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075002110,  -0.003923075102908,   52.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075457386,  -0.003927288736995,   34.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076287446,  -0.003931530409537,  110.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076691891,  -0.003932005149757,   38.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077763541,  -0.003928296369495,   18.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076371811,  -0.003931715012746,   32.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076421398,  -0.003931802429904,   26.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076408370,  -0.003931780973834,   36.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075140584,  -0.003924499258204,   30.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.074928573,  -0.003922267952492,   57.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078390094,  -0.003922833667825,   23.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075895681,  -0.003930078885969,  803.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077196829,  -0.003931150675366,   19.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075608107,  -0.003928387787695,   21.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077037076,  -0.003931593940308,  469.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078046359,  -0.003926128863131,  808.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075372893,  -0.003926608397091,   43.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.074943933,  -0.003922439460182,   63.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075789546,  -0.003929516625184,   27.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078182857,  -0.003924906885163,   38.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075743581,  -0.003929250680451,   17.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077630150,  -0.003929147466253,   68.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077311581,  -0.003930733899692,   54.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075089349,  -0.003923986886402,   17.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.074996416,  -0.003923013861218,  139.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076226422,  -0.003931368675448,   33.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075808164,  -0.003929620482730,   17.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077540406,  -0.003929658115009,   30.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077894908,  -0.003927350823935,  398.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078259376,  -0.003924171945802,   73.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075797954,  -0.003929563803066,  373.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078257062,  -0.003924194692457,  237.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077429232,  -0.003930221430021,   39.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077875599,  -0.003927496471435,  238.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077897695,  -0.003927329609209,  103.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078118975,  -0.003925492999485,   25.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076607737,  -0.003931991652167,   47.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077748521,  -0.003928397695882,   32.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.074987093,  -0.003922913141982,   52.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075153537,  -0.003924626088642,  227.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075064832,  -0.003923735659399,   23.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076274356,  -0.003931497711740,   22.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075366716,  -0.003926556847466,  429.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.074945928,  -0.003922461630368,   86.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075226533,  -0.003925320439056,  489.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075846318,  -0.003929826370773,  242.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077840216,  -0.003927757412054,   44.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076482920,  -0.003931889212610,   33.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075484878,  -0.003927500152797,   49.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077681005,  -0.003928835961988,   57.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076507491,  -0.003931917171355,  245.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077372572,  -0.003930478980009,   21.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078131198,  -0.003925382784994,    1.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077908979,  -0.003927243235551,  233.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076477592,  -0.003931882644900,  124.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077167010,  -0.003931245523634,  396.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078072564,  -0.003925903123248,  230.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078420785,  -0.003922504345782,   61.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075623722,  -0.003928493271947,   24.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076566491,  -0.003931968702166,   27.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.074954443,  -0.003922555935753,  259.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077147427,  -0.003931304793341,   34.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077250811,  -0.003930964841859,   23.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078085234,  -0.003925792470376,   30.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076961126,  -0.003931748643169,   48.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077739899,  -0.003928455234333,   14.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075856094,  -0.003929877621828,   19.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075214918,  -0.003925212270862,   59.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078256381,  -0.003924201387489,   75.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076513353,  -0.003931923276255,   27.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076008630,  -0.003930597949730,   30.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075770127,  -0.003929405926852,   35.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.074983525,  -0.003922874441132,   35.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077096758,  -0.003931447019772,   34.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076058836,  -0.003930802471219,   24.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075218312,  -0.003925243967464,   44.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075740573,  -0.003929232800316,   60.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078251368,  -0.003924250534613,   17.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076312941,  -0.003931590964330,   48.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075648564,  -0.003928657853539,  293.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076231593,  -0.003931383298491,  432.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077016085,  -0.003931640311902,   65.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.077934831,  -0.003927042398571,   47.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.078312952,  -0.003923636053956,   61.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075226753,  -0.003925322479274,    1.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075269429,  -0.003925712313183,   50.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.075847387,  -0.003929832005842,   25.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.076259874,  -0.003931460268859,  461.0
 90.00,  0.50,  0.10,  0.90,  0.10,  0.90,  0.50,  0.50,.074909330,  -0.003922050904207,   84.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076335427,  -0.003931640945038,   60.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.077951873,  -0.003926907758435, 1087.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076347021,  -0.003931665460426,  101.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.077448272,  -0.003930130399762,    9.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.078096413,  -0.003925694028569,   10.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075658943,  -0.003928725437391,   17.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.078115065,  -0.003925528054923,    3.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.078215713,  -0.003924595700256,  292.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076554403,  -0.003931959938285,   38.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075298598,  -0.003925971974040,   46.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076583386,  -0.003931979402935,   20.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.074985726,  -0.003922898327411,  416.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076409531,  -0.003931782929812,   22.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.078024555,  -0.003926313471300,   11.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075242724,  -0.003925469758393,  662.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.078419172,  -0.003922521794683,  834.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076654498,  -0.003932004671187,  262.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.078280218,  -0.003923965558453,   37.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075389039,  -0.003926741979082,   13.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076071548,  -0.003930851699823,  157.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076384256,  -0.003931738419444,  106.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.074980917,  -0.003922846103217,   14.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076920770,  -0.003931816124394,  449.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076555721,  -0.003931960938823,   51.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.077445514,  -0.003930143724786,  111.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075197629,  -0.003925049641154,   23.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.074962366,  -0.003922643253614,  285.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.077381338,  -0.003930440439799,   73.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076097484,  -0.003930948941832,   16.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.078392529,  -0.003922807747962,   63.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075421087,  -0.003927002121645,  227.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076627318,  -0.003931998784279,  607.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075240986,  -0.003925453808178,  132.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075883433,  -0.003930017688071,   49.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076694245,  -0.003932004884720,  604.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075335535,  -0.003926292857110,   20.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.077685442,  -0.003928808023740,   20.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076069749,  -0.003930844796524,  279.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076101533,  -0.003930963733895,  224.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.077847353,  -0.003927705397986,    2.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.078405221,  -0.003922672072974,  223.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.074958987,  -0.003922606065533,   54.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.077965674,  -0.003926797406874,    2.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075526770,  -0.003927812906432,   19.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076507713,  -0.003931917405849,   25.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075356121,  -0.003926467850488,  203.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076963647,  -0.003931744087026,   59.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.077901159,  -0.003927303178014,  362.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075668468,  -0.003928786846832,   36.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075984698,  -0.003930494783720,   19.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075163535,  -0.003924723236259,   38.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076668938,  -0.003932005901648,    9.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076080572,  -0.003930886020521,   23.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.077861704,  -0.003927599864860,   66.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075659700,  -0.003928730336976,   73.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076931914,  -0.003931798511511,   34.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.074906470,  -0.003922018445206,   68.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.074990526,  -0.003922950303748,  372.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.078276842,  -0.003923999168078,   11.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075179491,  -0.003924876940201,   35.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.074983796,  -0.003922877393190,   38.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076086448,  -0.003930908088403,   12.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075458656,  -0.003927298615540,   37.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.078371755,  -0.003923027711095,   17.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075300085,  -0.003925985060759,  217.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076459977,  -0.003931859653584,  415.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075019291,  -0.003923258598775,   12.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.074905210,  -0.003922004118870,  110.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.074942201,  -0.003922420197080,  250.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076816632,  -0.003931943000436,   56.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.078248073,  -0.003924282760783,   31.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.074962443,  -0.003922644097152,  291.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.078015045,  -0.003926393071177,   94.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076181431,  -0.003931234252619,   24.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075475068,  -0.003927425273833,   10.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.075022404,  -0.003923291640727,  233.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.074951422,  -0.003922522529876,   21.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.076587797,  -0.003931981899741,  246.0
 90.00,  0.50,  0.10,  0.90,  0.50,  0.10,  0.90,  0.90,.077460953,  -0.003930068522920,  595.0
