a,b,c,d,x,y,calls
 50.00,  0.70,  0.10,  0.50,.075094231,  -0.003924036444257,   97.0
 50.00,  0.70,  0.10,  0.50,.074944767,  -0.003922448728807,   13.0
 50.00,  0.70,  0.10,  0.50,.075349925,  -0.003926415471690,   36.0
 50.00,  0.70,  0.10,  0.50,.076324267,  -0.003931616540000,   36.0
 50.00,  0.70,  0.10,  0.50,.078055221,  -0.003926052991942,   29.0
 50.00,  0.90,  0.30,  0.70,.075366268,  -0.003926553103646,   34.0
 50.00,  0.90,  0.30,  0.70,.075090619,  -0.003923999791641,   57.0
 50.00,  0.90,  0.30,  0.70,.074925472,  -0.003922233136877,   37.0
 50.00,  0.90,  0.30,  0.70,.075550410,  -0.003927984387487,   33.0
 50.00,  0.90,  0.30,  0.70,.076375445,  -0.003931721950092,   13.0
 50.00,  0.90,  0.30,  0.70,.077554975,  -0.003929578609845,   16.0
 50.00,  0.90,  0.30,  0.70,.077968705,  -0.003926773019564,   13.0
 50.00,  0.90,  0.30,  0.70,.076351450,  -0.003931674600103,  174.0
 50.00,  0.90,  0.30,  0.70,.078313794,  -0.003923627491441,  246.0
 50.00,  0.90,  0.30,  0.70,.078074543,  -0.003925885906484,   10.0
 50.00,  0.90,  0.30,  0.70,.075289908,  -0.003925895193023,  126.0
 50.00,  0.90,  0.30,  0.70,.075010718,  -0.003923167280411,    9.0
 50.00,  0.90,  0.30,  0.70,.075887148,  -0.003930036349539,  164.0
 50.00,  0.90,  0.30,  0.70,.078379017,  -0.003922951121653,  326.0
 50.00,  0.90,  0.30,  0.70,.075063735,  -0.003923724327880,    2.0
 50.00,  0.90,  0.30,  0.70,.075319133,  -0.003926151453044,   18.0
 50.00,  0.90,  0.30,  0.70,.077909975,  -0.003927235579929,   11.0
 50.00,  0.90,  0.30,  0.70,.077261843,  -0.003930924630320,   14.0
 50.00,  0.90,  0.30,  0.70,.075959952,  -0.003930384257565,    9.0
 50.00,  0.90,  0.30,  0.70,.076732800,  -0.003931995571308,   16.0
 50.00,  0.90,  0.30,  0.70,.075074046,  -0.003923830532608,   18.0
 50.00,  0.90,  0.30,  0.70,.075449563,  -0.003927227691562,   37.0
 50.00,  0.90,  0.30,  0.70,.076805465,  -0.003931952557432,   27.0
 50.00,  0.90,  0.30,  0.70,.076479737,  -0.003931885310297,   46.0
 50.00,  0.90,  0.30,  0.70,.078357939,  -0.003923172536684,   12.0
 50.00,  0.90,  0.30,  0.70,.075650335,  -0.003928669435392,  289.0
 50.00,  0.90,  0.30,  0.70,.078119799,  -0.003925485596515,  139.0
 50.00,  0.90,  0.30,  0.70,.078436689,  -0.003922331431117,  206.0
 50.00,  0.90,  0.30,  0.70,.075303425,  -0.003926014409162,   50.0
 50.00,  0.90,  0.30,  0.70,.077638535,  -0.003929097209349,   54.0
 50.00,  0.90,  0.30,  0.70,.076497615,  -0.003931906393522,   10.0
 50.00,  0.90,  0.30,  0.70,.077141590,  -0.003931321995554,   10.0
 50.00,  0.90,  0.30,  0.70,.077969361,  -0.003926767733070,  139.0
 50.00,  0.90,  0.30,  0.70,.075307713,  -0.003926051975462,   12.0
 50.00,  0.90,  0.30,  0.70,.077035606,  -0.003931597277994,   14.0
 50.00,  0.90,  0.30,  0.70,.075161632,  -0.003924704802567,   24.0
 50.00,  0.90,  0.30,  0.70,.076007198,  -0.003930591877671,  276.0
 50.00,  0.90,  0.30,  0.70,.076089450,  -0.003930919277950,   27.0
 50.00,  0.90,  0.30,  0.70,.077890254,  -0.003927386139898,   47.0
 50.00,  0.90,  0.30,  0.70,.078272105,  -0.003924046216074,   19.0
 50.00,  0.90,  0.30,  0.70,.075924442,  -0.003930218807307,   66.0
 50.00,  0.90,  0.30,  0.70,.077439599,  -0.003930172145673,  138.0
 50.00,  0.90,  0.30,  0.70,.078045591,  -0.003926135411552,   46.0
 50.00,  0.90,  0.30,  0.70,.076384714,  -0.003931739260658,   27.0
 50.00,  0.90,  0.30,  0.70,.076823575,  -0.003931936662591,  204.0
 50.00,  0.90,  0.30,  0.70,.075055976,  -0.003923643948272,   71.0
 50.00,  0.90,  0.30,  0.70,.076738668,  -0.003931993332378,  126.0
 50.00,  0.90,  0.30,  0.70,.078275315,  -0.003924014353366,   17.0
 50.00,  0.90,  0.30,  0.70,.076474475,  -0.003931878719469,   16.0
 50.00,  0.90,  0.30,  0.70,.074935795,  -0.003922348788448,   29.0
 50.00,  0.90,  0.30,  0.70,.077499999,  -0.003929871730323,  105.0
 50.00,  0.90,  0.30,  0.70,.078235541,  -0.003924404715884,   21.0
 50.00,  0.90,  0.30,  0.70,.075200144,  -0.003925073420752,   17.0
 50.00,  0.90,  0.30,  0.70,.076889099,  -0.003931861921502,   16.0
 50.00,  0.90,  0.30,  0.70,.075594114,  -0.003928291925858,  320.0
 50.00,  0.90,  0.30,  0.70,.076695386,  -0.003932004743687,   10.0
 50.00,  0.90,  0.30,  0.70,.078377805,  -0.003922963920062,  117.0
 50.00,  0.90,  0.30,  0.70,.077498886,  -0.003929877470527,    7.0
 50.00,  0.90,  0.30,  0.70,.076468767,  -0.003931871372121,  129.0
 50.00,  0.90,  0.30,  0.70,.077764006,  -0.003928293207059,  320.0
 50.00,  0.90,  0.30,  0.70,.078219590,  -0.003924558547559,   61.0
 50.00,  0.90,  0.30,  0.70,.075940425,  -0.003930294274971,  143.0
 50.00,  0.90,  0.30,  0.70,.075483086,  -0.003927486517562,   73.0
 50.00,  0.90,  0.30,  0.70,.076021466,  -0.003930651770920,    9.0
 50.00,  0.90,  0.30,  0.70,.075711359,  -0.003929056151067,    4.0
 50.00,  0.90,  0.30,  0.70,.075932866,  -0.003930258787362,   40.0
 50.00,  0.90,  0.30,  0.70,.075073333,  -0.003923823213808,   29.0
 50.00,  0.90,  0.30,  0.70,.077958311,  -0.003926856427470,   21.0
 50.00,  0.90,  0.30,  0.70,.077072433,  -0.003931509594212,  310.0
 50.00,  0.90,  0.30,  0.70,.075458287,  -0.003927295749877,   17.0
 50.00,  0.90,  0.30,  0.70,.077477658,  -0.003929985486327,   22.0
 50.00,  0.90,  0.30,  0.70,.076334055,  -0.003931637987631,   28.0
 50.00,  0.90,  0.30,  0.70,.077380118,  -0.003930445835254,  484.0
 50.00,  0.90,  0.30,  0.70,.077309980,  -0.003930740277309,  131.0
 50.00,  0.90,  0.30,  0.70,.078013322,  -0.003926407435341,   22.0
 50.00,  0.90,  0.30,  0.70,.077917159,  -0.003927180132452,    9.0
 50.00,  0.90,  0.30,  0.70,.077795254,  -0.003928077849264,  255.0
 50.00,  0.90,  0.30,  0.70,.077078005,  -0.003931495586001,  115.0
 50.00,  0.90,  0.30,  0.70,.077842299,  -0.003927742260412,   20.0
 50.00,  0.90,  0.30,  0.70,.077559185,  -0.003929555386621,  137.0
 50.00,  0.90,  0.30,  0.70,.076024323,  -0.003930663608968,   30.0
 50.00,  0.90,  0.30,  0.70,.078106800,  -0.003925601865614,   11.0
 50.00,  0.90,  0.30,  0.70,.077499725,  -0.003929873143058,  267.0
 50.00,  0.90,  0.30,  0.70,.075222363,  -0.003925281707078,  125.0
 50.00,  0.90,  0.30,  0.70,.075752108,  -0.003929301041412,   17.0
 50.00,  0.90,  0.30,  0.70,.077659022,  -0.003928972577297,   15.0
 50.00,  0.90,  0.30,  0.70,.078418913,  -0.003922524592799,   42.0
 50.00,  0.90,  0.30,  0.70,.078198661,  -0.003924758022914,   38.0
 50.00,  0.90,  0.30,  0.70,.076977054,  -0.003931719195873,   92.0
 50.00,  0.90,  0.30,  0.70,.074992459,  -0.003922971183393,    9.0
 50.00,  0.90,  0.30,  0.70,.077256668,  -0.003930943586528,  120.0
 50.00,  0.90,  0.30,  0.70,.076344413,  -0.003931660020082,    9.0
 50.00,  0.90,  0.30,  0.70,.075369273,  -0.003926578219674,    8.0
 50.00,  0.90,  0.30,  0.70,.077024280,  -0.003931622536373,   12.0
 50.00,  0.90,  0.30,  0.70,.075206492,  -0.003925133256958,    6.0
 50.00,  0.90,  0.30,  0.70,.077355506,  -0.003930552644627,  136.0
 50.00,  0.90,  0.30,  0.70,.075257729,  -0.003925606617263,   56.0
 50.00,  0.90,  0.30,  0.70,.075813089,  -0.003929647585413,   13.0
 50.00,  0.90,  0.30,  0.70,.075961788,  -0.003930392594042,   15.0
 50.00,  0.90,  0.30,  0.70,.075273353,  -0.003925747565242,  261.0
 70.00,  0.10,  0.70,  0.30,.075028302,  -0.003923354061895,   50.0
 70.00,  0.10,  0.70,  0.30,.078322349,  -0.003923540256685,  119.0
 70.00,  0.10,  0.70,  0.30,.075167066,  -0.003924757397577,  106.0
 70.00,  0.10,  0.70,  0.30,.075314834,  -0.003926114109676,  139.0
 70.00,  0.10,  0.70,  0.30,.078294993,  -0.003923817644588,  114.0
 70.00,  0.10,  0.70,  0.30,.078204207,  -0.003924705428264,  173.0
 70.00,  0.10,  0.70,  0.30,.078355697,  -0.003923195930193,  183.0
 70.00,  0.10,  0.70,  0.30,.075057955,  -0.003923664484426,  135.0
 70.00,  0.10,  0.70,  0.30,.075126662,  -0.003924361726235,  174.0
 70.00,  0.10,  0.70,  0.30,.077610442,  -0.003929263878351,  174.0
 70.00,  0.10,  0.70,  0.30,.074973170,  -0.003922761664155,  117.0
 70.00,  0.10,  0.70,  0.30,.075721697,  -0.003929119291805,   33.0
 70.00,  0.10,  0.70,  0.30,.078429203,  -0.003922413016446,  125.0
 70.00,  0.10,  0.70,  0.30,.078171851,  -0.003925009642142,   63.0
 70.00,  0.10,  0.70,  0.30,.074953944,  -0.003922550419756,  168.0
 70.00,  0.10,  0.70,  0.30,.077882768,  -0.003927442667143,  115.0
 70.00,  0.10,  0.70,  0.30,.077653015,  -0.003929009390270,   51.0
 70.00,  0.10,  0.70,  0.30,.078033682,  -0.003926236548541,  183.0
 70.00,  0.10,  0.70,  0.30,.077677222,  -0.003928859688362,   10.0
 70.00,  0.10,  0.70,  0.30,.078179425,  -0.003924939005061,  184.0
 70.00,  0.10,  0.70,  0.30,.078198648,  -0.003924758147095,   43.0
 70.00,  0.10,  0.70,  0.30,.075287119,  -0.003925870448891,    6.0
 70.00,  0.10,  0.70,  0.30,.077934249,  -0.003927046963201,  101.0
 70.00,  0.10,  0.70,  0.30,.078319582,  -0.003923568518504,   69.0
 70.00,  0.10,  0.70,  0.30,.077962000,  -0.003926826899418,  114.0
 70.00,  0.10,  0.70,  0.30,.075245979,  -0.003925499563175,  115.0
 70.00,  0.10,  0.70,  0.30,.078188870,  -0.003924850425190,  101.0
 70.00,  0.10,  0.70,  0.30,.076956438,  -0.003931757005631,    5.0
 70.00,  0.10,  0.70,  0.30,.078240927,  -0.003924352414528,  186.0
 70.00,  0.10,  0.70,  0.30,.075152008,  -0.003924611176478,  136.0
 70.00,  0.10,  0.70,  0.30,.078063151,  -0.003925984699162,  142.0
 70.00,  0.10,  0.70,  0.30,.075741187,  -0.003929236454600,    2.0
 70.00,  0.10,  0.70,  0.30,.078324440,  -0.003923518862305,  173.0
 70.00,  0.10,  0.70,  0.30,.075689459,  -0.003928920121611,  177.0
 70.00,  0.10,  0.70,  0.30,.074947226,  -0.003922476036093,  174.0
 70.00,  0.10,  0.70,  0.30,.078198240,  -0.003924762009598,  118.0
 70.00,  0.10,  0.70,  0.30,.075035440,  -0.003923429313230,  146.0
 70.00,  0.10,  0.70,  0.30,.077700411,  -0.003928712877042,   84.0
 70.00,  0.10,  0.70,  0.30,.077942116,  -0.003926985064325,  145.0
 70.00,  0.10,  0.70,  0.30,.075230005,  -0.003925352599078,  195.0
 70.00,  0.10,  0.70,  0.30,.075244448,  -0.003925485550384,  174.0
 70.00,  0.10,  0.70,  0.30,.076343999,  -0.003931659153080,  128.0
 70.00,  0.10,  0.70,  0.30,.078053366,  -0.003926068915892,  212.0
 70.00,  0.10,  0.70,  0.30,.075127584,  -0.003924370870586,  104.0
 70.00,  0.10,  0.70,  0.30,.075638553,  -0.003928592010601,  125.0
 70.00,  0.10,  0.70,  0.30,.078358933,  -0.003923162158124,  188.0
 70.00,  0.10,  0.70,  0.30,.075094103,  -0.003924035154061,  147.0
 70.00,  0.10,  0.70,  0.30,.076895696,  -0.003931852900875,   16.0
 70.00,  0.10,  0.70,  0.30,.078221364,  -0.003924541513492,  135.0
 70.00,  0.10,  0.70,  0.30,.078389821,  -0.003922836570166,  131.0
 70.00,  0.10,  0.70,  0.30,.078158261,  -0.003925135506807,  118.0
 70.00,  0.10,  0.70,  0.30,.078110034,  -0.003925573032689,  184.0
 70.00,  0.10,  0.70,  0.30,.075554717,  -0.003928015242549,   81.0
 70.00,  0.10,  0.70,  0.30,.078085235,  -0.003925792465865,  182.0
 70.00,  0.10,  0.70,  0.30,.078276243,  -0.003924005129997,   84.0
 70.00,  0.10,  0.70,  0.30,.075078494,  -0.003923876136106,  108.0
 70.00,  0.10,  0.70,  0.30,.078139263,  -0.003925309564104,  116.0
 70.00,  0.10,  0.70,  0.30,.078075981,  -0.003925873379795,   79.0
 70.00,  0.10,  0.70,  0.30,.078165969,  -0.003925064262138,   36.0
 70.00,  0.10,  0.70,  0.30,.078360863,  -0.003923141985531,  191.0
 70.00,  0.10,  0.70,  0.30,.074952939,  -0.003922539311314,  188.0
 70.00,  0.10,  0.70,  0.30,.074990971,  -0.003922955112976,  165.0
 70.00,  0.10,  0.70,  0.30,.075123997,  -0.003924335254939,   70.0
 70.00,  0.10,  0.70,  0.30,.075493586,  -0.003927566095601,  117.0
 70.00,  0.10,  0.70,  0.30,.076923081,  -0.003931812535650,   70.0
 70.00,  0.10,  0.70,  0.30,.075937596,  -0.003930281037198,  141.0
 70.00,  0.10,  0.70,  0.30,.077900674,  -0.003927306880771,  164.0
 70.00,  0.10,  0.70,  0.30,.075020441,  -0.003923270809882,    3.0
 70.00,  0.10,  0.70,  0.30,.075053490,  -0.003923618112448,  199.0
 70.00,  0.10,  0.70,  0.30,.074970935,  -0.003922737233671,  100.0
 70.00,  0.10,  0.70,  0.30,.074931036,  -0.003922295561828,  111.0
 70.00,  0.10,  0.70,  0.30,.078444848,  -0.003922242128719,   88.0
 70.00,  0.10,  0.70,  0.30,.078460364,  -0.003922071181618,   98.0
 70.00,  0.10,  0.70,  0.30,.078073684,  -0.003925893383320,   59.0
 70.00,  0.10,  0.70,  0.30,.076547144,  -0.003931954231330,   34.0
 70.00,  0.10,  0.70,  0.30,.075205547,  -0.003925124364756,  163.0
 70.00,  0.10,  0.70,  0.30,.078204891,  -0.003924698927375,  172.0
 70.00,  0.10,  0.70,  0.30,.078293712,  -0.003923830523420,  123.0
 70.00,  0.10,  0.70,  0.30,.077959017,  -0.003926850780665,  111.0
 70.00,  0.10,  0.70,  0.30,.077901450,  -0.003927300958689,  135.0
 70.00,  0.10,  0.70,  0.30,.075262680,  -0.003925651451515,   68.0
 70.00,  0.10,  0.70,  0.30,.078315687,  -0.003923608228634,  192.0
 70.00,  0.10,  0.70,  0.30,.075196976,  -0.003925043458203,   84.0
 70.00,  0.10,  0.70,  0.30,.075129817,  -0.003924393008087,  188.0
 70.00,  0.10,  0.70,  0.30,.074916807,  -0.003922135534327,  104.0
 70.00,  0.10,  0.70,  0.30,.075201077,  -0.003925082230293,  154.0
 70.00,  0.10,  0.70,  0.30,.077865088,  -0.003927574790917,   85.0
 70.00,  0.10,  0.70,  0.30,.078132534,  -0.003925370685200,  172.0
 70.00,  0.10,  0.70,  0.30,.075425691,  -0.003927038943112,  172.0
 70.00,  0.10,  0.70,  0.30,.075335240,  -0.003926290322528,  155.0
 70.00,  0.10,  0.70,  0.30,.075862365,  -0.003929910172516,  177.0
 70.00,  0.10,  0.70,  0.30,.076510684,  -0.003931920524154,   24.0
 70.00,  0.10,  0.70,  0.30,.077647510,  -0.003929042929311,  136.0
 70.00,  0.10,  0.70,  0.30,.075114878,  -0.003924244323660,  107.0
 70.00,  0.10,  0.70,  0.30,.078036481,  -0.003926212854434,  113.0
 70.00,  0.10,  0.70,  0.30,.075250658,  -0.003925542298258,  122.0
 70.00,  0.10,  0.70,  0.30,.075238889,  -0.003925434542958,  191.0
 70.00,  0.10,  0.70,  0.30,.077088889,  -0.003931467667104,   59.0
 70.00,  0.10,  0.70,  0.30,.077845640,  -0.003927717909243,   75.0
 70.00,  0.10,  0.70,  0.30,.075020310,  -0.003923269413988,  123.0
 70.00,  0.30,  0.90,  0.50,.076621768,  -0.003931997008763,   24.0
 70.00,  0.30,  0.90,  0.50,.076484851,  -0.003931891548561,   38.0
 70.00,  0.30,  0.90,  0.50,.075978127,  -0.003930465817263,   21.0
 70.00,  0.30,  0.90,  0.50,.077488631,  -0.003929930001706,   21.0
 70.00,  0.30,  0.90,  0.50,.075968744,  -0.003930423977702,   22.0
 70.00,  0.30,  0.90,  0.50,.077428997,  -0.003930222536358,   27.0
 70.00,  0.30,  0.90,  0.50,.075458127,  -0.003927294504630,   22.0
 70.00,  0.30,  0.90,  0.50,.076157374,  -0.003931157082574,   31.0
 70.00,  0.30,  0.90,  0.50,.078212042,  -0.003924630793815,   26.0
 70.00,  0.30,  0.90,  0.50,.077288888,  -0.003930822831634,    2.0
 70.00,  0.30,  0.90,  0.50,.075473796,  -0.003927415520038,   30.0
 70.00,  0.30,  0.90,  0.50,.076832694,  -0.003931927877735,  242.0
 70.00,  0.30,  0.90,  0.50,.075894713,  -0.003930074082191,   25.0
 70.00,  0.30,  0.90,  0.50,.076125528,  -0.003931049256241,   26.0
 70.00,  0.30,  0.90,  0.50,.074915495,  -0.003922120704226,   33.0
 70.00,  0.30,  0.90,  0.50,.077851631,  -0.003927674067773,   37.0
 70.00,  0.30,  0.90,  0.50,.077545133,  -0.003929632459011,   26.0
 70.00,  0.30,  0.90,  0.50,.076585951,  -0.003931980869599,   50.0
 70.00,  0.30,  0.90,  0.50,.077941498,  -0.003926989940638,   33.0
 70.00,  0.30,  0.90,  0.50,.077926517,  -0.003927107435922,   35.0
 70.00,  0.30,  0.90,  0.50,.077977522,  -0.003926701742517,   35.0
 70.00,  0.30,  0.90,  0.50,.076558557,  -0.003931963053690,   29.0
 70.00,  0.30,  0.90,  0.50,.075422857,  -0.003927016292073,   40.0
 70.00,  0.30,  0.90,  0.50,.078167500,  -0.003925050063400,   26.0
 70.00,  0.30,  0.90,  0.50,.078302278,  -0.003923744221106,   26.0
 70.00,  0.30,  0.90,  0.50,.075170039,  -0.003924786094743,   47.0
 70.00,  0.30,  0.90,  0.50,.076635883,  -0.003932001142894,   37.0
 70.00,  0.30,  0.90,  0.50,.076924910,  -0.003931809671199,   31.0
 70.00,  0.30,  0.90,  0.50,.076108981,  -0.003930990672515,  195.0
 70.00,  0.30,  0.90,  0.50,.077620037,  -0.003929207503168,   39.0
 70.00,  0.30,  0.90,  0.50,.075368026,  -0.003926567801817,   22.0
 70.00,  0.30,  0.90,  0.50,.077888842,  -0.003927396826416,   34.0
 70.00,  0.30,  0.90,  0.50,.075616595,  -0.003928445324787,   17.0
 70.00,  0.30,  0.90,  0.50,.078005940,  -0.003926468768045,   44.0
 70.00,  0.30,  0.90,  0.50,.078353521,  -0.003923218606024,   29.0
 70.00,  0.30,  0.90,  0.50,.075078885,  -0.003923880142108,   18.0
 70.00,  0.30,  0.90,  0.50,.077921220,  -0.003927148656441,   19.0
 70.00,  0.30,  0.90,  0.50,.077955886,  -0.003926875790249,   42.0
 70.00,  0.30,  0.90,  0.50,.076330751,  -0.003931630815106,   37.0
 70.00,  0.30,  0.90,  0.50,.078151134,  -0.003925201065005,   27.0
 70.00,  0.30,  0.90,  0.50,.076375296,  -0.003931721666729,   33.0
 70.00,  0.30,  0.90,  0.50,.074994436,  -0.003922992520225,   28.0
 70.00,  0.30,  0.90,  0.50,.077969475,  -0.003926766814959,   36.0
 70.00,  0.30,  0.90,  0.50,.077012508,  -0.003931647938884,   40.0
 70.00,  0.30,  0.90,  0.50,.075362025,  -0.003926517537069,   27.0
 70.00,  0.30,  0.90,  0.50,.078199474,  -0.003924750331725,   27.0
 70.00,  0.30,  0.90,  0.50,.075862204,  -0.003929909340873,   32.0
 70.00,  0.30,  0.90,  0.50,.076050915,  -0.003930771274389,   29.0
 70.00,  0.30,  0.90,  0.50,.078385717,  -0.003922880165502,   46.0
 70.00,  0.30,  0.90,  0.50,.075212183,  -0.003925186671256,   42.0
 70.00,  0.30,  0.90,  0.50,.077497027,  -0.003929887041094,  192.0
 70.00,  0.30,  0.90,  0.50,.077414151,  -0.003930291928333,   31.0
 70.00,  0.30,  0.90,  0.50,.075275909,  -0.003925770480027,   34.0
 70.00,  0.30,  0.90,  0.50,.075771451,  -0.003929413552088,   33.0
 70.00,  0.30,  0.90,  0.50,.076890822,  -0.003931859592668,   51.0
 70.00,  0.30,  0.90,  0.50,.078231766,  -0.003924441259360,   39.0
 70.00,  0.30,  0.90,  0.50,.078105948,  -0.003925609452124,   24.0
 70.00,  0.30,  0.90,  0.50,.075767225,  -0.003929389177542,   21.0
 70.00,  0.30,  0.90,  0.50,.077848953,  -0.003927693695211,   16.0
 70.00,  0.30,  0.90,  0.50,.076411915,  -0.003931786919068,   13.0
 70.00,  0.30,  0.90,  0.50,.078447900,  -0.003922208615106,  207.0
 70.00,  0.30,  0.90,  0.50,.077322735,  -0.003930689011966,  209.0
 70.00,  0.30,  0.90,  0.50,.078418850,  -0.003922525279708,   47.0
 70.00,  0.30,  0.90,  0.50,.075825943,  -0.003929717587620,   42.0
 70.00,  0.30,  0.90,  0.50,.076736443,  -0.003931994206973,   24.0
 70.00,  0.30,  0.90,  0.50,.078038189,  -0.003926198378404,   14.0
 70.00,  0.30,  0.90,  0.50,.076612044,  -0.003931993428647,   30.0
 70.00,  0.30,  0.90,  0.50,.075360450,  -0.003926504302976,   41.0
 70.00,  0.30,  0.90,  0.50,.078164753,  -0.003925075528352,    8.0
 70.00,  0.30,  0.90,  0.50,.076887374,  -0.003931864235813,   24.0
 70.00,  0.30,  0.90,  0.50,.075187486,  -0.003924953323527,  246.0
 70.00,  0.30,  0.90,  0.50,.076831846,  -0.003931928716476,    9.0
 70.00,  0.30,  0.90,  0.50,.078224838,  -0.003924508107018,   16.0
 70.00,  0.30,  0.90,  0.50,.077001584,  -0.003931670733974,   33.0
 70.00,  0.30,  0.90,  0.50,.075892308,  -0.003930062128016,  206.0
 70.00,  0.30,  0.90,  0.50,.078139547,  -0.003925306975403,   24.0
 70.00,  0.30,  0.90,  0.50,.075484067,  -0.003927493980090,   33.0
 70.00,  0.30,  0.90,  0.50,.076132857,  -0.003931074642895,   30.0
 70.00,  0.30,  0.90,  0.50,.076357876,  -0.003931687639407,   32.0
 70.00,  0.30,  0.90,  0.50,.074918235,  -0.003922151650086,   45.0
 70.00,  0.30,  0.90,  0.50,.077192102,  -0.003931166080464,   20.0
 70.00,  0.30,  0.90,  0.50,.076729603,  -0.003931996700089,   42.0
 70.00,  0.30,  0.90,  0.50,.077091864,  -0.003931459907130,   52.0
 70.00,  0.30,  0.90,  0.50,.077468349,  -0.003930031973032,   27.0
 70.00,  0.30,  0.90,  0.50,.077907776,  -0.003927252480335,   12.0
 70.00,  0.30,  0.90,  0.50,.077970728,  -0.003926756709513,   32.0
 70.00,  0.30,  0.90,  0.50,.075227717,  -0.003925331413635,   42.0
 70.00,  0.30,  0.90,  0.50,.076812021,  -0.003931947041453,   20.0
 70.00,  0.30,  0.90,  0.50,.075814157,  -0.003929653441769,   20.0
 70.00,  0.30,  0.90,  0.50,.075571129,  -0.003928131719264,   34.0
 70.00,  0.30,  0.90,  0.50,.075159689,  -0.003924685948483,   23.0
 70.00,  0.30,  0.90,  0.50,.076672279,  -0.003932005998916,   28.0
 70.00,  0.30,  0.90,  0.50,.078442778,  -0.003922264829498,   32.0
 70.00,  0.30,  0.90,  0.50,.077974227,  -0.003926728435450,   30.0
 70.00,  0.30,  0.90,  0.50,.076538261,  -0.003931946794074,   36.0
 70.00,  0.30,  0.90,  0.50,.076158394,  -0.003931160431052,   37.0
 70.00,  0.30,  0.90,  0.50,.075505831,  -0.003927657993614,   44.0
 70.00,  0.30,  0.90,  0.50,.076448081,  -0.003931843014217,   25.0
 70.00,  0.30,  0.90,  0.50,.076954046,  -0.003931761220370,  211.0
 70.00,  0.30,  0.90,  0.50,.076594340,  -0.003931985376867,   32.0
 70.00,  0.50,  0.10,  0.70,.077939779,  -0.003927003494230,   19.0
 70.00,  0.50,  0.10,  0.70,.075456400,  -0.003927281063984,  263.0
 70.00,  0.50,  0.10,  0.70,.075298455,  -0.003925970710869,   79.0
 70.00,  0.50,  0.10,  0.70,.078360214,  -0.003923148775908,  104.0
 70.00,  0.50,  0.10,  0.70,.076156245,  -0.003931153372202,  179.0
 70.00,  0.50,  0.10,  0.70,.075776052,  -0.003929439960584,   14.0
 70.00,  0.50,  0.10,  0.70,.077769092,  -0.003928258567033,  246.0
 70.00,  0.50,  0.10,  0.70,.077893904,  -0.003927358453137,   13.0
 70.00,  0.50,  0.10,  0.70,.075790347,  -0.003929521142136,   41.0
 70.00,  0.50,  0.10,  0.70,.077925104,  -0.003927118451221,  484.0
 70.00,  0.50,  0.10,  0.70,.077659811,  -0.003928967727754,   18.0
 70.00,  0.50,  0.10,  0.70,.077329881,  -0.003930659842994,  300.0
 70.00,  0.50,  0.10,  0.70,.076026465,  -0.003930672445136,   19.0
 70.00,  0.50,  0.10,  0.70,.075995270,  -0.003930540807407,   14.0
 70.00,  0.50,  0.10,  0.70,.076559111,  -0.003931963461471,   64.0
 70.00,  0.50,  0.10,  0.70,.077192183,  -0.003931165818448,   61.0
 70.00,  0.50,  0.10,  0.70,.077110978,  -0.003931408723947,   22.0
 70.00,  0.50,  0.10,  0.70,.075689136,  -0.003928918094576,   15.0
 70.00,  0.50,  0.10,  0.70,.075504374,  -0.003927647112208,   18.0
 70.00,  0.50,  0.10,  0.70,.078368837,  -0.003923058393444,   71.0
 70.00,  0.50,  0.10,  0.70,.074939307,  -0.003922387973181,   29.0
 70.00,  0.50,  0.10,  0.70,.076668652,  -0.003932005890064,   41.0
 70.00,  0.50,  0.10,  0.70,.076142492,  -0.003931107499951,   36.0
 70.00,  0.50,  0.10,  0.70,.077375153,  -0.003930467682594,  639.0
 70.00,  0.50,  0.10,  0.70,.077879758,  -0.003927465295006,   26.0
 70.00,  0.50,  0.10,  0.70,.074998213,  -0.003923033218483,  122.0
 70.00,  0.50,  0.10,  0.70,.077189338,  -0.003931175024802,   58.0
 70.00,  0.50,  0.10,  0.70,.075282757,  -0.003925831639806,  124.0
 70.00,  0.50,  0.10,  0.70,.075479092,  -0.003927456064222,   21.0
 70.00,  0.50,  0.10,  0.70,.077096219,  -0.003931448445841,  237.0
 70.00,  0.50,  0.10,  0.70,.077902947,  -0.003927289505052,  313.0
 70.00,  0.50,  0.10,  0.70,.075040425,  -0.003923481666239,   18.0
 70.00,  0.50,  0.10,  0.70,.077023869,  -0.003931623437992,   98.0
 70.00,  0.50,  0.10,  0.70,.078358887,  -0.003923162636892,   23.0
 70.00,  0.50,  0.10,  0.70,.078383666,  -0.003922901916704,   35.0
 70.00,  0.50,  0.10,  0.70,.077897399,  -0.003927331867409,   13.0
 70.00,  0.50,  0.10,  0.70,.077957472,  -0.003926863132861,  230.0
 70.00,  0.50,  0.10,  0.70,.075540662,  -0.003927914112115,   27.0
 70.00,  0.50,  0.10,  0.70,.074918016,  -0.003922149179668,   15.0
 70.00,  0.50,  0.10,  0.70,.075020438,  -0.003923270772072,  113.0
 70.00,  0.50,  0.10,  0.70,.076466471,  -0.003931868359114,   27.0
 70.00,  0.50,  0.10,  0.70,.075582060,  -0.003928208336897,   54.0
 70.00,  0.50,  0.10,  0.70,.076906925,  -0.003931836918968,   49.0
 70.00,  0.50,  0.10,  0.70,.077020253,  -0.003931631323924,  380.0
